episode,reward,time,x,y,z,x_velocity,y_velocity,z_velocity
400,182.9011956970516,5.0399999999999805,0.000310590807851306,-37.71601816455391,67.80071270144748,-2.8615396028437244e-05,-20.494986807661093,2.862592320469466
401,176.53740166939485,5.0399999999999805,0.0019994576004371974,-28.376295427881654,77.07711932645668,0.001890734529556437,-14.328279668740372,12.657306012797887
402,190.92837342781567,5.0399999999999805,0.007874566323049765,24.30616850738094,76.78783117592471,0.004456976817501365,16.1919879135148,9.999866472020841
403,202.53015290396056,5.0399999999999805,0.00013564264224559094,-7.743066984461041,81.62683286936877,0.0012762462411576416,-11.737312117892298,14.095203500707077
404,185.4235713773521,5.0399999999999805,-0.000682385241102228,29.57691686686651,74.15623150982938,-0.0013181990718060133,18.451155243056093,7.156692473745724
405,185.98799202497597,5.0399999999999805,0.011203783416316532,18.698356223971597,80.6252845710478,0.008022876727730192,6.744380122574514,17.07828069862066
406,197.41373610193295,5.0399999999999805,-0.0036679243518647005,-3.684245717505798,82.7987964722427,-0.0025297994050404453,-0.4506720193392398,17.364508398382657
407,206.867367636949,5.0399999999999805,-0.003105344826878327,5.255249144196009,82.58877579126487,-0.0019251872144986151,6.6992130006620005,16.253347066635676
408,200.0769306568533,5.0399999999999805,0.001621311997789762,18.76389968138439,80.35985776554952,0.0006685339899432418,17.653896096605358,12.561388498365252
409,186.13279647124318,5.0399999999999805,0.003983476867436235,-26.7946162208525,75.72601857966156,0.002970069535953895,-16.517821765427442,9.978830247412553
410,193.702682867844,5.0399999999999805,-0.0011497978809044734,-6.594713146787346,81.87583403469667,-0.001076520096431492,-9.891728201253285,14.982400710557583
411,220.34891550245595,5.0399999999999805,0.0005396804133479844,3.643482524447208,82.65791254651222,0.0001976107501883706,4.223181424276449,16.881686013979714
412,194.30709261723143,5.0399999999999805,0.003792486478521873,-22.1161399132701,77.23934817949014,0.0016381769732257952,-16.731774062253407,9.561023969325808
413,195.44800837577745,5.0399999999999805,0.0002741224887359039,16.50721814250013,79.99190512500743,-0.00033344671493495905,12.787759878302529,13.16276105053388
414,188.13944615000705,5.0399999999999805,0.001985619868292983,-14.154538488227818,81.15327406859626,0.00182090648162066,-8.466133630016797,15.538508544033682
415,135.65286568333457,5.0399999999999805,0.003504931262097642,-51.107626579569825,54.3823150427445,0.0019583732018260405,-21.836975013889614,-4.887609652914628
416,201.3012522082706,5.0399999999999805,6.76035317171437e-05,-14.047335866621006,80.88820720424778,0.00039613638637301014,-9.498617897779388,15.471549727379514
417,194.63361210255482,5.0399999999999805,-0.004371212096864488,-17.56118658476223,79.77635749124019,-0.006151537931284068,-11.618561957726337,14.019223378085501
418,179.89369266798226,5.0399999999999805,0.0023479109840215894,38.51963365428825,68.13930516555098,0.0013324408908343844,20.41847006969201,3.069229019338022
419,178.28090513706306,5.0399999999999805,-0.011195445946951453,26.191392999028437,77.07627339860272,-0.007613653328120309,14.857880634854723,11.362315032630725
420,205.02430852328274,5.0399999999999805,0.00031765502194121216,0.7727840165054237,82.87180425609014,-0.0001290302852232825,-1.8367984570729006,17.18539542337295
421,176.1376977027077,5.0399999999999805,-3.707125164846372e-05,-29.323738421879934,77.65100869185572,0.001122171592440608,-14.4084648811163,14.626572542775564
422,182.60279855014375,5.0399999999999805,-0.0015254956527275927,-27.156144325811187,76.12917786931895,-0.0009573342114562065,-15.753145299232756,10.82111728685912
423,201.04034067910908,5.0399999999999805,-0.0010271745813219557,-15.779508553604,79.11393402334289,-0.0008480099919433226,-15.029958216637393,11.304501613843014
424,205.11833571160508,5.0399999999999805,-0.0029386903802145147,7.195732034260257,82.37091693513234,-0.0026243759419396166,7.122304613289019,16.295445681056087
425,190.73660826275074,5.0399999999999805,0.002599346124136108,13.612374739043911,81.22376594493385,0.0031205722419385836,8.105892692454686,15.749475902670081
426,195.59765315336378,5.0399999999999805,-0.003968714792656441,-22.049410353663855,76.8399506918844,-0.0030250409332481004,-18.165140039634352,7.992004615672495
427,192.1454336047427,5.0399999999999805,0.003459986592334178,4.888846941613295,82.7643091173555,0.0027941349671130704,-0.071189270812095,17.468664520286712
428,196.1591395531141,5.0399999999999805,0.0011759819087347233,1.0405956704454098,82.97121383928265,0.0019378230337971502,-5.152837971993795,16.989746206870507
429,185.68251589769008,5.0399999999999805,-0.006940376029583494,29.80183506031372,74.0865088122348,-0.003938737437015383,19.06597665177295,6.865668399515985
430,180.64616420794928,5.0399999999999805,0.005550519092169651,-32.17724449349686,73.02518571923873,0.003144632325255396,-18.144811385220645,7.886272131667127
431,175.78989785762496,5.0399999999999805,-0.0009387575304736366,-39.0879478758839,71.8548280043636,-0.0007636167941038652,-20.95788050551993,10.29129517314902
432,190.5366095197176,5.0399999999999805,0.013530980525035664,-17.334547301050065,80.88991813155043,0.008738072267779902,-9.02481720474666,17.009838613106623
433,185.7229912857044,5.0399999999999805,-0.015847971501097256,-27.859775354419547,75.32977753318661,-0.008822597883648916,-16.617518454791828,9.687983473501054
434,212.11264701697107,5.0399999999999805,0.01600565749623079,5.114513756904512,82.5609534650934,0.013492132996465995,3.558657092116252,17.016490494402206
435,178.40979676133765,5.0399999999999805,-0.015578894215452716,12.27968915720459,81.94817922858357,-0.008952086797603601,5.227462108734167,16.703472971429385
436,179.05701664590129,5.0399999999999805,-0.0017140016442680447,27.676241967831235,76.56376800436847,-0.0008430833652427933,14.522875524378879,12.381543323053252
437,178.4373887597872,5.0399999999999805,-0.005397476785770047,-24.39071840148171,80.66534588134255,-0.004381961605915032,-10.538242510970369,18.650068537875587
438,193.73885723825268,5.0399999999999805,0.0031153600877559464,-6.9629376942681995,81.51110870265158,0.0017482184697290917,-12.630716054788815,13.58783953515084
439,199.74389946230482,5.0399999999999805,-0.0010147722595622308,-7.928815643567178,82.2102022207294,-0.000737170099680794,-5.571972380773856,16.51358555979822
440,184.2641838798422,5.0399999999999805,0.004620435096801447,20.601059572586284,78.87467186040674,0.0027109129432717873,13.058686738208227,12.945344138317836
441,183.2242195691751,5.0399999999999805,-0.008950669912572696,23.45432715857364,77.64549467400266,-0.006646538407493204,16.29636541964351,10.632080205464241
442,180.1133650504307,5.0399999999999805,-0.0012791449001418687,29.47115807897849,74.59900578231382,-0.0005031256754387221,17.68384592291371,8.265893201156576
443,182.37170250722565,5.0399999999999805,-0.00042980137885920453,-31.380921315498682,72.74633717124296,0.0003643633226272291,-18.656347384593744,6.781837484243606
444,186.44750851437453,5.0399999999999805,0.0021448588572709724,23.24804768076198,77.63767096060113,0.0011216011743955616,16.583687338078068,10.292089635593827
445,180.11655155982467,5.0399999999999805,-0.00024151690719861378,11.668314658206771,82.44150114120038,-0.0001357160684167389,1.659029873809006,17.610848598137927
446,175.89945801783372,5.0399999999999805,-0.0036348158357007243,44.478933597772496,66.4088642815748,-0.0019397683072601664,20.506087994954015,6.801464016753736
447,167.22147992679024,5.0399999999999805,-0.0012388789089772974,-43.18856741941717,61.823706613713675,-0.0005319570869848666,-21.64504557387679,-1.6855054264120237
448,192.33983218149643,5.0399999999999805,0.009692770320472145,-15.972930243769857,80.3644849973529,0.006419011044715012,-10.48089321561362,14.72327788803368
449,195.8843488997703,5.0399999999999805,-0.0035230550097660454,3.263550913170311,82.79107493493497,-0.0004117820336751768,2.2883996701327556,17.13417154045224
450,189.78405277221378,5.0399999999999805,0.0031710048597574474,-13.861994148509558,80.8329394473186,0.0018860744250619192,-11.09503821191133,14.219381672062681
451,200.20014646943577,5.0399999999999805,-0.002052057838354543,-15.753173816897583,79.79555365512833,-0.0012267692631445042,-13.880899695670557,12.35057611561193
452,209.96466655079607,5.0399999999999805,0.0036329492609876914,-2.157435860706548,82.78287769736384,0.0020281232470360424,-0.41582141204201045,17.250947101476143
453,205.25419890528494,5.0399999999999805,-0.004600817083086115,-15.659736604678445,79.50769187753205,-0.0029473855003045064,-14.134074817830314,12.066093944780391
454,192.0369023465459,5.0399999999999805,-0.0017039653188509081,17.84966738718472,79.65288455144743,-0.00034617700846429147,12.220338541485432,13.47387444684883
455,179.4867847080147,5.0399999999999805,0.008891880174452343,32.359448741876086,73.54917860421436,0.004645179014092659,17.496868873014854,8.557285395397779
456,202.3168469237542,5.0399999999999805,0.0030889709548629803,15.528838112676535,80.34112890273096,0.0009373831575937463,12.943162169554636,13.16321819174435
457,184.3439354663532,5.0399999999999805,0.007751630353566874,-37.784338812916346,66.36479871416522,0.00479099712957633,-21.21659549405082,0.7197207593521207
458,207.11762851612568,5.0399999999999805,-0.0014680644547242193,2.778745758182503,83.1891324072318,-0.0021015011137718686,6.486110474492869,16.869611413621605
459,182.2898097197451,5.0399999999999805,-0.007212153557269316,32.72473239866338,72.2900856773315,-0.004944774263769043,19.719362034010327,5.742843192689073
460,185.41625300847457,5.0399999999999805,0.00016720222840656892,12.903611755108662,81.80798727182167,0.00021001959445987118,5.132255558454894,16.958585631200318
461,196.34500299598997,5.0399999999999805,-0.010592716780207626,-6.241064760042731,82.8780000191994,-0.006704671272836844,-1.3496192050071703,17.788079641458925
462,176.8590544549357,5.0399999999999805,0.010527694181084827,-36.89750968486324,71.110741575186,0.007641169334609632,-19.36965294251711,7.374914329605206
463,181.8356533832775,5.0399999999999805,0.00406448377176603,4.10827047409243,82.92825663267594,0.00359670895523467,-1.5170539736514812,17.266580757123158
464,186.2479938602314,5.0399999999999805,0.008279810680832632,-26.36196999642882,76.05080993144183,0.004089330283809939,-16.22994425761888,9.90969805216865
465,191.82699599869605,5.0399999999999805,-0.00488512514377837,23.024249016045182,77.70208021893029,-0.0030759801420625786,14.489880911335979,12.033542042763052
466,207.62040461573875,5.0399999999999805,-0.0010162361560441646,-11.407223659873205,81.18981297399925,-0.0001805986780861372,-10.640959701071951,14.48825942449167
467,232.46556895137113,5.0399999999999805,0.007269129336792241,0.4485081540471674,83.01363959150054,0.005262820827570148,2.6574312882043523,17.50693939031507
468,177.80812136926988,5.0399999999999805,-0.0007535123754556241,-3.2593775950204518,85.1335258204804,-0.0015381396214691131,6.218457764046015,19.148613035448037
469,195.42476877862882,5.0399999999999805,0.002709526376030193,15.339322048273065,80.5305330623469,0.0021388455966824945,10.06733088464374,14.843104360175062
470,186.32004573884996,5.0399999999999805,-0.0002041235579028918,32.56973918276657,73.441759726882,-0.00036331224655712565,21.533802688922886,6.140543432855678
471,189.51032302060105,5.0399999999999805,-0.003509932239889388,-31.999213923788787,71.21832421079482,-0.0025503232713841705,-19.716266823049384,4.773916906028657
472,191.16516851220098,5.0399999999999805,0.004976485201452176,25.63651892629633,76.26863122199542,0.0037645443115397613,17.670470654568774,8.708377343539247
473,153.35497129017315,5.0399999999999805,0.016836566240770255,48.38147241279432,59.31226208763746,0.009405311084511663,21.873306654179995,-2.5615409903835227
474,187.5168947334511,5.0399999999999805,-0.0021056605489867958,-23.005647148870466,77.41020995027705,-0.000453271207243328,-15.32710186892885,10.884740711083783
475,202.18207136446358,5.0399999999999805,0.007092569565467777,5.7288443339880795,82.56214831531936,0.0043078246666976945,3.2642357791676915,17.00932609555627
476,179.47454085765125,5.0399999999999805,-0.003368541448622317,-29.002601938279632,74.83583742980244,-0.0021397674893546704,-17.26671050224264,8.676263669989005
477,192.60933737888246,5.0399999999999805,0.0047519860868845175,25.453113380504078,76.90570050677422,0.0031926285077049526,19.39155127545572,9.149684269057293
478,181.00558030786516,5.0399999999999805,0.013619291249140466,-27.938760777483242,76.12711430304377,0.008186580282533006,-15.802142747601222,11.44762623347418
479,181.7734250753197,5.0399999999999805,6.7880247550221204e-06,22.09243425077585,78.30403446425201,8.614439544977874e-05,14.552036970309203,11.717577499331137
480,208.43035785578283,5.0399999999999805,-0.0006559865928573538,-1.545756823374423,82.87642396367175,0.0006240023243124929,0.6868079986277302,17.324819919007876
481,185.3170657657422,5.0399999999999805,0.0033936926550669085,-20.305855891520693,79.62546502758714,0.002265092419504624,-11.162447289899571,14.804006407858871
482,184.10708089533554,5.0399999999999805,-0.000557580880691929,-3.2806284963038994,83.22073758849625,-0.0008681786039313045,2.2171212066432058,17.509239760596557
483,186.75196921198616,5.0399999999999805,-0.0012694289473820736,-13.450045525807171,81.42643804543025,-0.0007674564971688778,-7.472444349930829,15.991258486880591
484,136.3171320350796,5.0399999999999805,-0.0008362939772657939,-47.70478225442388,56.48021441914604,-0.00036399979222309284,-22.48168483831659,-6.0931043811982635
485,177.97097011594448,5.0399999999999805,0.005625221891980216,-26.153232387385422,79.75697824940002,0.005367629968442806,-12.092427074423858,16.879373357132184
486,191.44184634412375,5.0399999999999805,0.009493578563593778,-9.151347099528838,82.510041403474,0.0062032346913462036,-3.550921893345432,17.18434237527489
487,192.65775038228028,5.0399999999999805,-0.006466982424099257,-18.60315245155526,79.38000392587546,-0.0040394344933715395,-12.41455745144375,13.535290068389957
488,178.44927379201107,5.0399999999999805,0.012689226682083065,24.739101321247745,79.76472310606256,0.009053043605528483,7.249177009914093,17.14499436962417
489,212.5270729803413,5.0399999999999805,-8.57531030927541e-05,3.7905488935961005,82.87832939099933,-0.0001492134139322676,6.920190381051903,16.728958017363098
490,205.73791971445434,5.0399999999999805,-0.008253538182595962,-2.8423744991303024,82.5947296619375,-0.006527677933953651,-8.08155658982558,16.006186345163766
491,180.09604033440812,5.0399999999999805,0.0021556774945017776,-7.707951948145559,83.50763894808291,0.0020828719623023585,0.45498283528159017,18.08188979838694
492,196.44934850829102,5.0399999999999805,0.0002478717775917874,16.697391892589152,80.52902707196306,-0.0008772129515426103,14.700218276560307,13.014299806929866
493,184.88898485907094,5.0399999999999805,-0.00019962289348968704,-24.061475200933476,77.32158438095563,-0.00042973051321935435,-14.949212804683508,11.309462137958594
494,199.03197627861243,5.0399999999999805,0.0007311191496534017,-9.278799878786277,81.93863667662163,0.00041212005846350897,-6.733485250576178,16.153433963535004
495,186.4872583180361,5.0399999999999805,0.007603253737424153,-17.705507609686844,80.25884278353523,0.0053203302638006045,-10.173002434652314,15.219270687388324
496,183.5697877283811,5.0399999999999805,-0.0018891921631712238,32.30059824525467,72.39760949981567,0.00027315211228126206,18.916002459011892,6.261604788106415
497,188.9154372866507,5.0399999999999805,0.0012828026962692191,12.483859811169355,81.39280593624055,0.0003562286062677109,9.795329069796539,15.031737940128998
498,108.4672417391157,5.0399999999999805,0.0007282736510172683,-53.20816287479548,49.26346668491074,0.0003022271389898268,-22.41466498724574,-10.512019888667442
499,203.32236316220582,5.0399999999999805,0.004993664347531806,3.034975870324905,82.78689323444053,0.00394319354519578,0.5029383678849695,17.291756965248066
500,182.45373986219138,5.0399999999999805,-0.008471039290332296,-12.980236833330505,83.09202359503405,-0.007297390491618788,-2.712118911694912,19.47862940879676
501,183.56139029263443,5.0399999999999805,0.003970506096502747,11.053382782906654,82.20870798683714,0.0030447907962423046,4.0660879436147,17.04067459149644
502,190.42394881586682,5.0399999999999805,-0.0005870405033130605,29.287886913982042,75.08638120300029,0.00010078609098496771,20.45561690798794,7.3877422751467705
503,176.61746376232594,5.0399999999999805,-0.0010027729351781253,-36.040082978801436,72.80912924528877,-0.0002482446765404887,-18.343453966607576,9.26299095126217
504,186.71210425355758,5.0399999999999805,-0.0008716771574398183,-30.920382331964465,72.80308426411901,-0.00047506433464380093,-18.750191553054044,6.500482388973557
505,198.8254441013911,5.0399999999999805,-0.0013465953143682585,0.75271603271637,83.00068529189197,-0.0013847702031156734,3.7965190095612806,16.97989541026269
506,190.5488593399009,5.0399999999999805,0.003551350202232391,3.232432260812053,82.89197573904968,0.004419045396897229,-1.4453488337998095,17.317438292509408
507,179.96182675032526,5.0399999999999805,2.414940719998456e-05,24.593323337622465,77.40894557400613,-0.00037570883505684343,14.989153186214935,11.205175478132547
508,192.51758536254252,5.0399999999999805,0.00018065616173337226,18.235438949361686,79.55417809278393,0.0004124914565721263,14.382626334204726,12.335135091811168
509,189.34912811326134,5.0399999999999805,0.0023913483485472893,-22.7123709707923,77.56173490902653,0.0008958668564792142,-14.996039535417092,11.242307515636966
510,181.7831369325037,5.0399999999999805,-0.00025239818895168636,-24.965766358265416,77.5675153628321,0.00039038324101007144,-14.20067322530934,12.8396456220592
511,201.2179485793849,5.0399999999999805,-0.0067213118464579035,16.165320427629403,80.09229838800773,-0.004272174144072868,12.535560889599791,13.295724793153743
512,179.07057225778578,5.0399999999999805,0.0010266460865165073,-21.82638506016783,79.13223531253527,0.000608300235260501,-11.954305382744277,13.819926906761916
513,187.08014982435807,5.0399999999999805,-0.0001600410187448457,-31.56870927102535,72.10017301526551,-0.0001832381290538968,-19.134453038851376,5.9606862267671685
514,198.1607497471392,5.0399999999999805,0.003239963220411978,-1.2237746046923519,82.75086555850838,0.002952109077689368,-6.536210473619945,16.497758048832257
515,195.63811141821776,5.0399999999999805,-0.00019437002498746744,0.928174363666089,83.4010167623991,-0.0001263741470828962,5.578903374390297,17.07379601201695
516,183.13148496777666,5.0399999999999805,0.00019419941626552933,30.301080860894725,74.12401562643474,0.000166057727551711,17.446037204802785,9.014213170481975
517,192.79746194465966,5.0399999999999805,0.0006531459237705298,-3.473745144221025,82.80171245579926,-0.0005642726387454501,-2.406073762396366,17.187540495899427
518,180.4840634834055,5.0399999999999805,0.001474236772546212,-39.03978159372889,65.83374418168458,0.0011429115839502368,-21.26162809296883,0.5237674335581854
519,214.15510918961343,5.0399999999999805,-0.012974453151580228,7.801152516242415,82.51595046250381,-0.008438459155667022,10.17600397880603,15.863289561311962
520,220.63387680854265,5.0399999999999805,0.00198258931202633,2.068067781653512,82.76495450909852,0.001367660311107605,1.3687736920939564,17.18473064911553
521,187.698246610515,5.0399999999999805,0.005971808684790261,24.390212269998692,76.91637880696585,0.002881839598906687,16.20987645469311,10.019370950387867
522,184.48396697460717,5.0399999999999805,0.0038145407705006853,-33.59360973378904,70.6301852918068,0.0024354975514499573,-20.19037626875191,3.895502437578629
523,213.11178008655583,5.0399999999999805,0.00034619347496983393,-8.389694047116645,81.86243939211577,0.00042198481079922743,-8.684201268497521,15.457181474401612
524,187.17116659195435,5.0399999999999805,-0.003772277699401879,26.684026340338818,75.66720196725804,-0.0029151528964246097,17.112119837065944,8.93958658660975
525,182.49588820483234,5.0399999999999805,-0.008428607256258519,-8.484336146167678,82.4823280977429,-0.007956988564537549,-3.708010028979944,16.924066333611503
526,183.4977069715563,5.0399999999999805,-0.004621345550700544,37.557822916617724,69.06074002497067,-0.0023801238973653748,20.6149066533405,2.967135468971897
527,217.6674859240146,5.0399999999999805,-0.013061015758138384,1.6693953704333184,82.86514933427529,-0.010531981705840016,-0.8051111537274708,17.36705448075876
528,184.8996042827415,5.0399999999999805,0.004173599862711326,-13.496723888251609,81.95012058295295,0.0020331633897152875,-5.602909293661653,17.420806529783167
529,193.6923188125645,5.0399999999999805,-0.005633118515181057,-22.532239438018802,76.88253394815148,-0.003254074989694463,-17.104076636437608,9.067933830823009
530,189.0935489478893,5.0399999999999805,-0.00222618944318448,-21.328458832663504,78.3150994928049,0.00020553835375017294,-13.927956286219393,12.17028459254661
531,173.64234160646907,5.0399999999999805,0.00035334043834650455,43.904383210437736,63.880846614639786,0.0005189479470342745,21.48460631963902,-0.07246584156346256
532,176.5694597826219,5.0399999999999805,-0.004516212294197931,36.3898615567465,71.9609499808465,-0.0030243660971508847,18.03409828989845,8.296766378699287
533,198.3495132252331,5.0399999999999805,-3.207509983966531e-05,-1.446832900334654,83.33490968719295,0.0005082163364099792,3.4433350540674406,18.141792167637544
534,197.72613730089913,5.0399999999999805,0.013215095949738463,19.073501329679267,79.05202967398357,0.009141110897469114,13.721411605905402,12.465554779791251
535,189.44608581192043,5.0399999999999805,0.00399489830188797,-16.41669818897825,80.02837487577168,0.0022517168331331223,-12.312878232714693,13.395850455990958
536,187.56367620628032,5.0399999999999805,-0.0020821259758583787,21.505527620750758,78.48366776538565,-0.0011010733544754565,13.527105635729976,12.801956705633414
537,185.55772739088405,5.0399999999999805,-0.0016781763703769788,15.183905011086742,81.28673790870734,-0.0010934396417318635,7.13427648880819,16.276599501677033
538,175.6331347682996,5.0399999999999805,0.004587013426717911,22.079640128339204,80.64520639760882,0.0032454360733527826,6.408286388944969,17.08061702152726
539,179.39652331128497,5.0399999999999805,-0.0021992827050012834,19.360327081404996,80.69634074966763,-0.0015691470808579474,6.137788065925733,17.254522161710042
540,185.24189118377197,5.0399999999999805,-0.004936367931751772,14.413054016733755,81.48110486211694,-0.004133714661387106,5.7509464907644485,17.00297717247177
541,205.12649189289854,5.0399999999999805,0.005171735389933994,-5.739802167738987,82.47115534942067,0.003506488039287247,-5.19754944307997,16.633311867289446
542,180.02580210441246,5.0399999999999805,-0.013141161272349497,-23.993553408956036,78.14249338199441,-0.007810276203594993,-13.370933519737939,12.727113572186797
543,195.58300097030119,5.0399999999999805,0.0029610175912963108,17.18929779883752,79.7837809435386,0.0025510099787158956,12.933964390870717,12.999077035345248
544,182.03953901601878,5.0399999999999805,0.001965052128050844,16.64821513771878,81.1113515442095,4.075279292644128e-05,7.5677500321989015,16.097002438692254
545,191.43086740863492,5.0399999999999805,0.008654365456072793,-29.482359674882087,72.60188792431643,0.005150310020216662,-19.82335160198649,4.8720656324097735
546,216.8370844701203,5.0399999999999805,0.0031133924151589484,-0.02710607656852291,82.94268495974012,0.0019828999613695367,2.679781784085384,17.277212894593223
547,185.1430153374117,5.0399999999999805,-0.0077014776038095995,-27.147387780705962,76.20364339355332,-0.004240440745205889,-15.976361651890006,11.420810341835718
548,172.5190080508088,5.0399999999999805,-0.002381983516420518,44.486261406752355,63.210910723830025,-0.0017043400995754834,22.177023890203237,-0.5041817764232329
549,185.7173054876276,5.0399999999999805,-0.0008123601416675236,-3.756725641285952,83.30659676383502,-0.0005360959549070376,1.94887059143194,17.685010651083317
550,184.44712851591743,5.0399999999999805,0.001582951653941041,17.21744034634343,80.78374839997569,0.0005633673974486592,7.463627156250014,16.539129007964185
551,200.20437902486043,5.0399999999999805,0.002011649286577978,-20.45243509382686,77.31972443828546,0.0014376898524220548,-16.312531256811404,9.88170845407317
552,196.72803170501604,5.0399999999999805,-0.0038591547398705633,-7.637710620821784,82.42358197015801,-0.003118720719761522,-3.9707604489018,16.954654406184574
553,222.50212219982913,5.0399999999999805,-0.0006259939789001961,-1.0808614022150245,82.79289395832764,-0.00037024738948288424,-3.1329745831065767,17.047947681633797
554,200.11625432284242,5.0399999999999805,-0.0022424048206952517,-9.334348652433526,82.38514349914996,-0.0015424691846461357,-4.466499954081285,17.371245167721252
555,183.22765341467172,5.0399999999999805,0.003004809406962245,-32.8442276310503,71.60356467487809,0.0013598682672549087,-19.260768300559597,5.5774879659282535
556,176.9938446104555,5.0399999999999805,0.0011554512086318495,-30.622922097856474,75.92840557278454,0.0013851122271493622,-16.09698279745123,12.275425727957742
557,210.67923831264872,5.0399999999999805,0.0018273292117368923,-11.344173705943911,80.97792633553564,0.0012770092519107964,-12.491481079931038,13.507317850289505
558,188.57095221041595,5.0399999999999805,-0.00081900033841599,-15.20374142100945,80.83148841322723,-0.0011720043079392276,-9.203798074674763,15.295213648663315
559,181.8448959737717,5.0399999999999805,0.0034266343541007878,26.1213540511579,76.53853037995158,0.0019344433680206262,15.459218082961133,11.036429119438834
560,176.51988548852583,5.0399999999999805,-0.015060990161878736,-41.6448625374311,65.37286024447462,-0.008678681746051931,-21.09015071939901,1.5849591800735425
561,179.3486406097307,5.0399999999999805,-0.01075617848690182,-35.12422037829727,67.08371856253491,-0.007554553960030604,-22.42312641785914,-1.6472208053301367
562,182.54556045839112,5.0399999999999805,0.0010979658120528002,16.538774878062476,80.60347578888599,0.0019374120279286114,10.475346019100366,14.577074373810357
563,221.67996344620562,5.0399999999999805,-0.0009365533943726753,0.9263301233575899,83.01940034551122,0.0002634312322555513,4.107165819875519,17.491637827321245
564,178.57708172720535,5.0399999999999805,-0.0011752523087028813,27.457712892463835,78.63816895142476,-0.0020053812194640096,9.05820931802998,16.61445502924762
565,212.99764265497075,5.0399999999999805,2.957760259687184e-05,-1.1226221164938803,82.85451169095334,-6.509230755601036e-05,-5.3017596774147595,16.807040946625758
566,182.30446269224456,5.0399999999999805,-0.013666446928270041,-23.566780953018256,78.17547104591706,-0.00955076941820369,-13.485478859251387,12.599596122874715
567,187.48308468835666,5.0399999999999805,-0.0018386247574073366,14.639337074165825,81.29532380831601,-0.0009140677659217048,7.115756008639506,16.2862028068749
568,185.3026882842316,5.0399999999999805,0.0016462574236822836,-15.050672841565133,80.89727341226555,-0.0004151984588583452,-9.179934362933919,15.198924067858492
569,190.7437249346572,5.0399999999999805,-0.0028618448799967527,12.142222539552117,82.11253179706543,-0.0018200171600075321,3.492298004124701,17.51584738961146
570,182.7666702071113,5.0399999999999805,0.0007120331451493995,-26.46590645887838,75.85901887490762,8.517586127326691e-05,-17.07839340089653,8.997039346683867
571,204.27211173526686,5.0399999999999805,0.0003781671673922502,-8.67349646490669,81.9565137383763,-0.00012927496638099348,-7.549934556299096,15.889111426426078
572,208.65522010569518,5.0399999999999805,-0.0030125272544579925,-15.699728599905422,79.13404313005194,-0.002417089897221291,-16.833000591098745,9.842877825052563
573,183.2219934702083,5.0399999999999805,-0.007491128901341408,30.424085599813743,73.94819149673795,-0.004562575507166474,18.974209233447876,6.691644213154228
574,191.59796130732855,5.0399999999999805,-0.001850435310273275,28.049495117143575,75.13593851261128,-0.0010477116365762036,18.719881265479277,7.4446566598181505
575,181.65998044479832,5.0399999999999805,0.003973646918837213,-8.342359667569859,83.35281574602065,0.003883006307640117,-0.23950339480463428,18.3274967657622
576,195.1424143133692,5.0399999999999805,-0.01294878751149526,-10.578213691890674,81.74712296957206,-0.00921441722940359,-6.988627936622897,16.096602340288754
577,182.3577048152536,5.0399999999999805,0.0002210978261951596,-19.853594986050865,80.54070578264243,-0.00027341079606057995,-9.549859156259892,16.05466230446289
578,168.89437438399693,5.0399999999999805,-0.007232160508175878,-41.75660960570639,62.99584194341976,-0.003966509469773292,-21.740592145330094,-1.5307248482679727
579,176.14701295389747,5.0399999999999805,-0.015944368363020354,-25.64346049104703,86.54492891407146,-0.010622801731026955,-4.903667208175362,28.206449036981883
580,183.00222022224756,5.0399999999999805,-0.0010669639348346318,10.892201439963761,82.17986718424177,-0.000791877307525287,4.344390803753555,16.91152880786473
581,186.59328581445436,5.0399999999999805,-0.005227759134237432,-17.55863293568346,79.76474464077214,-0.0028226379565549665,-12.667830253332427,13.154820178704904
582,177.28916030075894,5.0399999999999805,-0.0033312087737955164,23.493023110297877,78.80717423794358,-0.002504861170108075,12.291990481691744,13.506092732768588
583,187.91946620233225,5.0399999999999805,0.0023253167705929467,38.75249781205635,72.35595600120017,0.001210553788967628,27.554200187886646,5.6054290136335405
584,224.6250690674967,5.0399999999999805,0.0011921808969094915,-1.343938577185492,82.91076222366497,0.0012217694247989316,0.4581079679126804,17.61901279134155
585,195.54435455967624,5.0399999999999805,-0.00013426598190013873,-6.259085510098289,82.61639967912726,0.000821060628830073,-2.8352992436322406,17.10887196348445
586,212.028480505466,5.0399999999999805,-0.0004025337995438327,8.1760615265958,82.20023707381675,-0.00038305553544868163,8.257569111753574,15.773584178250061
587,183.41295232464063,5.0399999999999805,0.015472698829897593,-34.755319220664745,71.32461319326852,0.01014864679788782,-20.304862106498945,7.445372517578581
588,184.34394290545893,5.0399999999999805,-0.00411543056843084,-8.554656730319072,82.92578838334222,-0.0026968145798326117,-1.7914246379964087,17.60557877819727
589,213.55133756913713,5.0399999999999805,-0.00041430008103108135,-5.001891989404161,82.3713736692808,-0.00036575236739555924,-7.876467489130593,15.911686717039673
590,177.76773139833657,5.0399999999999805,-0.018700258176144853,-13.791655087661768,86.34069177000259,-0.013239687629487152,1.1564960193274447,23.364882773135996
591,185.8821899352713,5.0399999999999805,-0.013533134940029827,13.527027155172176,81.5020805396266,-0.009370287999113618,7.447701585475111,15.946715812740988
